"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","L2 Sector Promotion Misses","%","0.00","0.00","0.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","Shared Memory Spilling Requests","","0.00","0.00","0.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0.00","0.00","0.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","Memory Throughput","Gbyte/s","18.02","18.02","18.02"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","Mem Busy","%","71.96","71.96","71.96"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","Max Bandwidth","%","51.47","51.47","51.47"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","L1/TEX Hit Rate","%","91.59","91.59","91.59"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","L2 Persisting Size","Kbyte","294.91","294.91","294.91"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","L2 Compression Success Rate","%","0.00","0.00","0.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","L2 Compression Ratio","","0.00","0.00","0.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","L2 Compression Input Sectors","sector","0.00","0.00","0.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","L2 Hit Rate","%","89.47","89.47","89.47"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Memory Workload Analysis","Mem Pipes Busy","%","51.47","51.47","51.47"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Block Limit SM","block","16.00","16.00","16.00"
"20756","Vera.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(781, 1, 1)","0","8.6","1","Occupancy","Block Limit Registers","block","3.00","3.00","3.00"
