"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","5,818,308.40","6,852,591.00","6,347,617.78"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","116,636,550.00","141,783,520.00","128,885,596.67"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","5,796,824.05","6,808,338.05","6,311,491.06"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","466,546,200.00","567,134,080.00","515,542,386.67"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Instruction Statistics","Local Memory Spilling Requests","byte","0.00","0.00","0.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Instruction Statistics","Shared Memory Spilling Requests","byte","0.00","0.00","0.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","2,194,526.99","2,685,285.30","2,449,944.02"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Instruction Statistics","Executed Instructions","inst","175,562,159.00","214,822,824.00","195,995,521.33"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","2,196,304.24","2,688,667.96","2,452,490.78"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Instruction Statistics","Issued Instructions","inst","175,704,339.00","215,093,437.00","196,199,262.33"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Launch Statistics","Block Size","","256.00","256.00","256.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Launch Statistics","Grid Size","","8,100.00","8,100.00","8,100.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Launch Statistics","Registers Per Thread","register/thread","64.00","64.00","64.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Launch Statistics","Shared Memory Configuration Size","Kbyte","8.19","8.19","8.19"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02","1.02","1.02"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0.00","0.00","0.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Launch Statistics","Static Shared Memory Per Block","byte/block","0.00","0.00","0.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Launch Statistics","# SMs","SM","20.00","20.00","20.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Launch Statistics","Stack Size","","1,024.00","1,024.00","1,024.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Launch Statistics","Threads","thread","2,073,600.00","2,073,600.00","2,073,600.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Launch Statistics","# TPCs","","10.00","10.00","10.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Launch Statistics","Uses Green Context","","0.00","0.00","0.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Launch Statistics","Waves Per SM","","101.25","101.25","101.25"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","Local Memory Spilling Requests","","0.00","0.00","0.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0.00","0.00","0.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","L2 Sector Promotion Misses","%","0.00","0.00","0.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","Shared Memory Spilling Requests","","0.00","0.00","0.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0.00","0.00","0.00"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","Memory Throughput","Gbyte/s","30.67","32.42","31.39"
"34492","BispectralPathTracer.exe","127.0.0.1","TraversalKernelWavefront(GeometryBuffers, RayHWSS *, WavefrontHitRecord *, unsigned int)","(256, 1, 1)","(8100, 1, 1)","0","8.6","3","Memory Workload Analysis","Mem Busy","%","43.17","48.54","46.18"
